Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     27.18     0.00        1     0.00     0.05  Mod_LoadTextures(lump_t*)
  0.00     27.18     0.00        1     0.00     0.02  Mod_LoadVertexes(lump_t*)
  0.00     27.18     0.00        1     0.00     0.01  Mod_LoadClipnodes(lump_t*)
  0.00     27.18     0.00        1     0.00     0.00  Mod_LoadSubmodels(lump_t*)
  0.00     27.18     0.00        1     0.00     0.22  Mod_LoadBrushModel(model_s*, void*)
  0.00     27.18     0.00        1     0.00     0.00  GL_InitTextureUsage()
  0.00     27.18     0.00        1     0.00     0.00  Mod_LoadMarksurfaces(lump_t*)
  0.00     27.18     0.00        1     0.00     6.76  main

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.00% of 27.18 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     38.7    0.00   10.52                 R_RenderScene() [1]
                0.01    7.87    1207/1207        R_DrawWorld [2]
                0.01    1.67    4799/6006        R_DrawAliasModel(entity_s*) [14]
                0.00    0.78     712/712         R_DrawBrushModel [33]
                0.00    0.10    1207/1207        R_SetupFrame() [117]
                0.03    0.02    1207/1207        R_SetupGL() [163]
                0.01    0.00    1207/1207        R_SetFrustum() [291]
                0.00    0.00    3621/7623        SNDDMA_Submit [241]
                0.00    0.00    1207/1207        R_RenderDlights [301]
                0.00    0.00    1207/1207        R_MarkLeaves() [306]
-----------------------------------------------
                0.01    7.87    1207/1207        R_RenderScene() [1]
[2]     29.0    0.01    7.87    1207         R_DrawWorld [2]
                0.44    2.76  302609/305940      R_RenderBrushPoly [6]
                0.33    2.44    1207/1207        R_RecursiveWorldNode(mnode_s*) [7]
                0.01    1.71    1207/1718        R_BlendLightmaps() [8]
                0.00    0.18     556/556         R_DrawSkyChain [85]
                0.00    0.00    1207/1207        R_ClearSkyBox [313]
-----------------------------------------------
                0.00    6.76       1/1           _main [4]
[3]     24.9    0.00    6.76       1         main [3]
                2.68    3.65  535396/535396      _Host_Frame [5]
                0.28    0.00  267698/267698      quake::battery::check() [63]
                0.14    0.00       1/1           COM_InitArgv [100]
                0.01    0.00       1/59          Sys_FileOpenRead [50]
                0.00    0.00       1/292         Sys_FileRead [29]
                0.00    0.00       2/208         Sys_Printf [178]
                0.00    0.00       1/56          Sys_FileClose [326]
                0.00    0.00       6/615879      Q_strcmp [40]
                0.00    0.00       1/1           StartUpParams(char**, int, char*, char*, char*) [428]
-----------------------------------------------
                                                 <spontaneous>
[4]     24.9    0.00    6.76                 _main [4]
                0.00    6.76       1/1           main [3]
-----------------------------------------------
                2.68    3.65  535396/535396      main [3]
[5]     23.3    2.68    3.65  535396         _Host_Frame [5]
                0.01    1.18    1210/1210        CL_ReadFromServer [21]
                0.00    0.71    1127/1129        SV_Physics [36]
                0.01    0.56    1210/1210        S_Update [46]
                0.00    0.22    1210/1210        SV_RunClients [69]
                0.00    0.21    1210/1210        SV_SendClientMessages [74]
                0.01    0.19    1211/1211        IN_Commands [75]
                0.00    0.19    1210/1210        CL_SendCmd [84]
                0.18    0.00    2420/2455        GL_EndRendering [86]
                0.00    0.05    1210/1210        Cbuf_Execute [149]
                0.05    0.00    1207/1207        CL_DecayLights [159]
                0.00    0.03    1210/1210        SV_CheckForNewClients [183]
                0.00    0.03    1210/1210        NET_Poll [194]
                0.02    0.00    1210/1210        CDAudio_Update [212]
                0.00    0.00    1211/1211        Sys_SendKeyEvents [321]
                0.00    0.00    2420/7276        SZ_Clear [284]
                0.00    0.00    1210/1210        Sys_ConsoleInput [341]
-----------------------------------------------
                0.00    0.03    3331/305940      R_DrawBrushModel [33]
                0.44    2.76  302609/305940      R_DrawWorld [2]
[6]     11.9    0.45    2.79  305940         R_RenderBrushPoly [6]
                1.14    0.00  156503/315411      quake::clipping::clip(glvert_s const*, unsigned int, glvert_s const**, unsigned int*) [10]
                0.86    0.00  299730/610435      quake::clipping::is_clipping_required(glvert_s const*, unsigned int) [15]
                0.61    0.00  305940/363883      GL_Bind [35]
                0.08    0.02    6478/11874       R_BuildLightMap(msurface_s*, unsigned char*, int) [80]
                0.03    0.05    6210/6210        EmitWaterPolys [126]
-----------------------------------------------
                              268476             R_RecursiveWorldNode(mnode_s*) [7]
                0.33    2.44    1207/1207        R_DrawWorld [2]
[7]     10.2    0.33    2.44    1207+268476  R_RecursiveWorldNode(mnode_s*) [7]
                0.26    2.17  371998/372710      R_CullBox [9]
                              268476             R_RecursiveWorldNode(mnode_s*) [7]
-----------------------------------------------
                0.00    0.72     511/1718        R_DrawBrushModel [33]
                0.01    1.71    1207/1718        R_DrawWorld [2]
[8]      9.0    0.01    2.43    1718         R_BlendLightmaps() [8]
                1.14    0.00  156503/315411      quake::clipping::clip(glvert_s const*, unsigned int, glvert_s const**, unsigned int*) [10]
                0.86    0.00  299730/610435      quake::clipping::is_clipping_required(glvert_s const*, unsigned int) [15]
                0.05    0.37     518/530         GL_LoadTextureLM [54]
                0.02    0.00    6664/6664        GL_BindLM [218]
-----------------------------------------------
                0.00    0.00     712/372710      R_DrawBrushModel [33]
                0.26    2.17  371998/372710      R_RecursiveWorldNode(mnode_s*) [7]
[9]      9.0    0.26    2.18  372710         R_CullBox [9]
                2.18    0.00 1449568/1488230     BoxOnPlaneSide [11]
-----------------------------------------------
                0.02    0.00    2405/315411      EmitWaterPolys [126]
                1.14    0.00  156503/315411      R_BlendLightmaps() [8]
                1.14    0.00  156503/315411      R_RenderBrushPoly [6]
[10]     8.4    2.29    0.00  315411         quake::clipping::clip(glvert_s const*, unsigned int, glvert_s const**, unsigned int*) [10]
-----------------------------------------------
                0.00    0.00     443/1488230     R_SplitEntityOnNode(mnode_s*) [317]
                0.03    0.00   17316/1488230     SV_FindTouchedLeafs [128]
                0.03    0.00   20903/1488230     R_DrawAliasModel(entity_s*) [14]
                2.18    0.00 1449568/1488230     R_CullBox [9]
[11]     8.2    2.24    0.00 1488230         BoxOnPlaneSide [11]
-----------------------------------------------
                                                 <spontaneous>
[12]     8.1    0.00    2.19                 AudioChannelThread [12]
                2.19    0.00     952/952         quake::sound::fillOutputBuffer(void*, unsigned int, void*) [13]
-----------------------------------------------
                2.19    0.00     952/952         AudioChannelThread [12]
[13]     8.1    2.19    0.00     952         quake::sound::fillOutputBuffer(void*, unsigned int, void*) [13]
-----------------------------------------------
                0.00    0.42    1207/6006        R_RenderView [43]
                0.01    1.67    4799/6006        R_RenderScene() [1]
[14]     7.8    0.02    2.09    6006         R_DrawAliasModel(entity_s*) [14]
                1.34    0.00    4663/4663        GL_DrawAliasFrame(aliashdr_t*, int) [18]
                0.01    0.36    4663/4663        R_LightPoint [58]
                0.01    0.25    4663/4663        Mod_Extradata [64]
                0.04    0.00    4663/125823      VectorNormalize [25]
                0.03    0.00   20903/1488230     BoxOnPlaneSide [11]
                0.03    0.00    4663/11572       VectorScale [131]
                0.01    0.00     538/1089        Length [182]
                0.01    0.00    4663/363883      GL_Bind [35]
-----------------------------------------------
                0.03    0.00   10975/610435      EmitWaterPolys [126]
                0.86    0.00  299730/610435      R_BlendLightmaps() [8]
                0.86    0.00  299730/610435      R_RenderBrushPoly [6]
[15]     6.4    1.75    0.00  610435         quake::clipping::is_clipping_required(glvert_s const*, unsigned int) [15]
-----------------------------------------------
                                                 <spontaneous>
[16]     5.3    0.00    1.44                 S_Update_ [16]
                0.00    1.43    2527/2527        S_PaintChannels [17]
                0.01    0.00    2527/2527        SNDDMA_GetDMAPos [242]
-----------------------------------------------
                0.00    1.43    2527/2527        S_Update_ [16]
[17]     5.3    0.00    1.43    2527         S_PaintChannels [17]
                0.00    1.22    1691/1691        MIX_MixChannelsToPaintbuffer [20]
                0.17    0.00    1692/1692        SX_RoomFX [90]
                0.02    0.00    1691/6282        Q_memset [121]
-----------------------------------------------
                1.34    0.00    4663/4663        R_DrawAliasModel(entity_s*) [14]
[18]     4.9    1.34    0.00    4663         GL_DrawAliasFrame(aliashdr_t*, int) [18]
-----------------------------------------------
                0.00    0.00       2/7476        S_Init [270]
                0.00    0.00       3/7476        S_LocalSound [369]
                0.00    0.01      49/7476        S_StartSound [256]
                0.00    0.01      55/7476        S_StaticSound [245]
                0.00    0.02     117/7476        S_PrecacheSound [192]
                0.00    1.22    7250/7476        MIX_MixChannelsToPaintbuffer [20]
[19]     4.6    0.00    1.26    7476         S_LoadSound [19]
                0.00    0.78     232/352         COM_LoadFile [22]
                0.41    0.00    7476/12616       Cache_Check [38]
                0.00    0.06     116/116         ResampleSfx [142]
                0.00    0.01     116/144         Cache_Alloc [255]
                0.00    0.00     116/123         Q_strcat [344]
                0.00    0.00     116/2290        Q_strcpy [243]
                0.00    0.00     116/116         GetWavinfo [441]
-----------------------------------------------
                0.00    1.22    1691/1691        S_PaintChannels [17]
[20]     4.5    0.00    1.22    1691         MIX_MixChannelsToPaintbuffer [20]
                0.00    1.22    7250/7476        S_LoadSound [19]
-----------------------------------------------
                0.01    1.18    1210/1210        _Host_Frame [5]
[21]     4.4    0.01    1.18    1210         CL_ReadFromServer [21]
                0.00    1.06    1213/1213        CL_ParseServerMessage [24]
                0.00    0.06    2423/2423        CL_GetMessage [133]
                0.01    0.03    1210/1210        CL_RelinkEntities [173]
                0.01    0.00    1210/1210        CL_UpdateTEnts [229]
-----------------------------------------------
                0.00    0.01       2/352         Draw_Init [247]
                0.00    0.01       2/352         Mod_LoadLighting(lump_t*) [271]
                0.00    0.01       2/352         PR_LoadProgs [56]
                0.00    0.01       2/352         W_LoadWadFile [264]
                0.00    0.01       4/352         Host_Init [23]
                0.00    0.03       8/352         Cmd_Exec_f [186]
                0.00    0.13      38/352         Draw_CachePic [98]
                0.00    0.21      62/352         Mod_LoadModel(model_s*, qboolean) [53]
                0.00    0.78     232/352         S_LoadSound [19]
[22]     4.4    0.00    1.18     352         COM_LoadFile [22]
                0.58    0.00     174/292         Sys_FileRead [29]
                0.01    0.55     176/177         COM_FindFile [47]
                0.00    0.04     166/166         Hunk_TempAlloc [167]
                0.00    0.00      27/56          Sys_FileClose [326]
                0.00    0.00     344/24970       Draw_AlphaPic(int, int, qpic_t*, float) [165]
                0.00    0.00       7/12907       Hunk_AllocName [95]
                0.00    0.00     174/174         Draw_EndDisc [436]
-----------------------------------------------
                                                 <spontaneous>
[23]     4.3    0.00    1.17                 Host_Init [23]
                0.00    0.98       1/1           NET_Init [26]
                0.00    0.07       1/1           COM_Init [135]
                0.00    0.06       1/1           Sbar_Init [138]
                0.00    0.01       4/352         COM_LoadFile [22]
                0.00    0.01       1/1           CDAudio_Init [231]
                0.00    0.01       1/1           Draw_Init [247]
                0.00    0.01       1/1           W_LoadWadFile [264]
                0.00    0.01       1/1           R_Init [275]
                0.00    0.00       1/1           SCR_Init [297]
                0.00    0.00       1/1           Host_InitLocal [298]
                0.00    0.00       8/26          Con_Printf [253]
                0.00    0.00       1/1           SV_Init [318]
                0.00    0.00       6/164         Cvar_RegisterVariable [174]
                0.00    0.00       8/141         Cmd_AddCommand [203]
                0.00    0.00       1/1           Con_Init [337]
                0.00    0.00       1/1           Cbuf_InsertText [378]
                0.00    0.00       2/208         Sys_Printf [178]
                0.00    0.00       1/1           Mod_Init [385]
                0.00    0.00       1/1           Memory_Init [389]
                0.00    0.00       2/4           SZ_Alloc [407]
                0.00    0.00       1/62          Hunk_LowMark [345]
