Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       2/17          COM_CheckParm [299]
-----------------------------------------------
                0.00    0.00       1/1           Host_ClearMemory [273]
[312]    0.0    0.00    0.00       1         Mod_ClearAll [312]
-----------------------------------------------
                0.00    0.00       1/1           CL_ParseServerInfo [21]
[313]    0.0    0.00    0.00       1         S_BeginPrecaching [313]
-----------------------------------------------
                0.00    0.00       1/1           CL_ParseServerInfo [21]
[314]    0.0    0.00    0.00       1         S_EndPrecaching [314]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[315]    0.0    0.00    0.00       1         gprof_cleanup [315]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [89] AngleVectors          [282] Host_EndGame          [172] S_PrecacheSound
  [11] BoxOnPlaneSide         [70] Host_Frame            [142] S_StartSound
 [307] CDAudio_Init          [223] Host_InitLocal        [212] S_StaticSound
 [308] CDAudio_Play          [311] Host_InitVCR          [256] S_StopAllSounds
 [165] CDAudio_Update        [191] Hunk_Alloc            [100] S_TransferPaintBuffer
  [90] CL_AdjustAngles        [54] Hunk_AllocName         [31] S_Update
 [303] CL_AllocDlight        [237] Hunk_Check             [40] S_Update_
  [82] CL_BaseMove           [111] Hunk_FreeToHighMark   [224] Sbar_Changed
 [272] CL_ClearState         [154] Hunk_FreeToLowMark     [60] Sbar_Draw
 [120] CL_DecayLights        [141] Hunk_HighAllocName    [143] Sbar_DrawFace
 [277] CL_Disconnect         [295] Hunk_LowMark          [109] Sbar_DrawInventory
  [29] CL_GetMessage          [94] Hunk_TempAlloc         [84] Sbar_DrawNum
 [255] CL_InitTEnts          [174] IN_Commands            [81] Sbar_Init
 [257] CL_KeepaliveMessage   [260] IN_Init                [73] ShortNoSwap
 [177] CL_LerpPoint          [171] IN_Move               [288] SwapPic
 [304] CL_NewTranslation      [95] Length                [243] Sys_ConsoleInput
 [181] CL_ParseBaseline       [77] LongNoSwap            [183] Sys_FileClose
 [104] CL_ParseClientdata    [244] MSG_BeginReading       [56] Sys_FileOpenRead
  [21] CL_ParseServerInfo    [112] MSG_ReadAngle          [25] Sys_FileRead
  [17] CL_ParseServerMessage  [66] MSG_ReadByte          [113] Sys_FileSeek
 [114] CL_ParseStartSoundPacket [186] MSG_ReadChar       [184] Sys_FileTime
  [91] CL_ParseTEnt           [61] MSG_ReadCoord         [137] Sys_FloatTime
  [50] CL_ParseUpdate        [216] MSG_ReadFloat         [292] Sys_Printf
 [221] CL_PlayDemo_f         [178] MSG_ReadLong          [235] Sys_SendKeyEvents
   [7] CL_ReadFromServer     [159] MSG_ReadShort         [167] VID_ShiftPalette
  [74] CL_RelinkEntities     [247] MSG_ReadString        [248] V_BonusFlash_f
  [68] CL_SendCmd            [197] MSG_WriteAngle         [98] V_CalcBob
 [148] CL_SendMove           [199] MSG_WriteByte          [58] V_CalcRefdef
 [287] CL_SignonReply        [240] MSG_WriteFloat        [265] V_ParseDamage
 [189] CL_UpdateTEnts        [214] MSG_WriteShort         [52] V_RenderView
 [122] COM_AddGameDirectory  [301] MSG_WriteString       [246] V_SetContentsColor
 [299] COM_CheckParm         [225] M_Draw                 [86] V_UpdatePalette
 [267] COM_CheckRegistered   [275] Memory_Init           [133] VectorMA
 [305] COM_DefaultExtension  [312] Mod_ClearAll           [19] VectorNormalize
 [259] COM_FileBase           [71] Mod_Extradata         [160] VectorScale
  [85] COM_FindFile          [219] Mod_ForName           [236] W_GetLumpName
  [53] COM_InitArgv          [276] Mod_Init              [238] W_LoadWadFile
 [123] COM_InitFilesystem    [145] Mod_LeafPVS           [289] Z_Free
  [63] COM_LoadFile           [88] Mod_PointInLeaf       [132] Z_Malloc
 [124] COM_LoadPackFile      [226] Mod_TouchModel          [5] _Host_Frame
 [290] COM_Parse              [26] NET_Init              [138] R_MarkLeaves()
 [297] COM_StripExtension    [129] NET_Poll              [202] R_SetFrustum()
 [309] CRC_Init              [249] Q_atof                 [87] R_SetupFrame()
 [149] CRC_ProcessByte        [76] Q_memcpy               [65] Draw_AlphaPic(int, int, qpic_t*, float) (video_hardware_draw.cpp)
 [156] Cache_Alloc           [119] Q_memset              [131] Mod_LoadEdges(lump_t*)
  [48] Cache_Check           [128] Q_strcasecmp           [72] Mod_LoadFaces(lump_t*)
  [75] Cache_Move            [294] Q_strcat              [157] Mod_LoadLeafs(lump_t*)
 [107] Cache_TryAlloc        [106] Q_strcmp               [38] Mod_LoadModel(model_s*, qboolean)
  [69] CalcGunAngle          [218] Q_strcpy              [227] Mod_SetParent(mnode_s*, mnode_s*)
 [126] Cbuf_Execute          [217] Q_strlen                [1] R_RenderScene()
 [266] Cbuf_InsertText       [153] Q_strncmp             [127] SCR_TileClear()
 [146] Cmd_AddCommand         [67] Q_strncpy             [163] Mod_LoadPlanes(lump_t*)
 [293] Cmd_Argc              [228] R_AddEfrags           [164] Mod_LoadTexinfo(lump_t*)
 [291] Cmd_Argv              [161] R_AnimateLight         [43] R_BuildLightMap(msurface_s*, unsigned char*, int)
 [192] Cmd_Exists            [261] R_ClearParticles       [45] R_DrawViewModel()
 [151] Cmd_TokenizeString      [9] R_CullBox              [83] Mod_LoadAllSkins(int, daliasskintype_t*)
 [198] Con_CheckResize        [39] R_DrawBrushModel       [93] Mod_LoadTextures(lump_t*)
 [306] Con_ClearNotify        [49] R_DrawParticles       [134] Mod_LoadVertexes(lump_t*)
 [300] Con_DPrintf           [116] R_DrawSkyChain        [135] R_BlendLightmaps() (video_hardware_surface.cpp)
  [22] Con_DrawConsole       [245] R_DrawWaterSurfaces    [16] R_DrawAliasModel(entity_s*)
  [59] Con_DrawNotify          [2] R_DrawWorld           [105] SubdividePolygon(int, float*) (video_hardware_warp.cpp)
 [253] Con_Init              [284] R_InitParticles        [23] GL_DrawAliasFrame(aliashdr_t*, int)
 [270] Con_Print             [231] R_InitSky              [96] Mod_FloodFillSkin(unsigned char*, int, int)
 [250] Con_Printf            [285] R_InitTextures        [147] Mod_LoadClipnodes(lump_t*)
 [204] Cvar_Command           [34] R_LightPoint          [239] Mod_LoadSubmodels(lump_t*)
 [140] Cvar_RegisterVariable  [79] R_MarkLights          [139] CalcSurfaceExtents(msurface_s*)
 [220] Cvar_Set               [32] R_NewMap               [46] Mod_LoadBrushModel(model_s*, void*)
 [280] Cvar_SetValue         [130] R_ParseParticleEffect [195] Mod_LoadSpriteFrame(void*, mspriteframe_s**, int)
 [188] Cvar_VariableString   [187] R_ParticleExplosion   [194] Mod_LoadSpriteModel(model_s*, void*)
  [51] D_DrawParticle         [92] R_PushDlights         [229] R_SplitEntityOnNode(mnode_s*)
 [234] D_EndParticles          [6] R_RenderBrushPoly      [35] RecursiveLightPoint(mnode_s*, float*, float*)
 [310] D_FlushCaches         [201] R_RenderDlights       [193] Mod_LoadMarksurfaces(lump_t*)
 [158] D_StartParticles       [41] R_RenderView           [13] R_DrawEntitiesOnList()
  [27] Datagram_Init         [251] R_RocketTrail           [8] R_RecursiveWorldNode(mnode_s*)
 [263] Draw_BeginDisc        [136] R_RotateForEntity     [179] __static_initialization_and_destruction_0(int, int) (vram.cpp)
  [18] Draw_Character        [110] R_RunParticleEffect   [264] R_Mirror()
 [258] Draw_EndDisc          [101] R_StoreEfrags         [203] round_up(unsigned int) (video_hardware_draw.cpp)
 [210] Draw_Init             [118] R_TeleportSplash       [99] R_SetupGL()
 [168] Draw_Pic              [185] ResampleSfx           [150] quake::math::multiply(ScePspFMatrix4 const&, ScePspFMatrix4 const&, ScePspFMatrix4*)
  [80] Draw_PicFromWad       [302] SCR_CenterPrint       [155] quake::vram::allocate(unsigned int)
 [170] Draw_TileClear        [213] SCR_Init               [15] quake::sound::fillOutputBuffer(void*, unsigned int, void*) (sound.cpp)
 [169] Draw_TransPic          [12] SCR_UpdateScreen       [37] quake::battery::check()
 [117] EmitSkyPolys          [162] SNDDMA_GetDMAPos       [28] quake::network::infrastructure::init()
  [30] EmitWaterPolys        [190] SNDDMA_Init           [152] quake::clipping::begin_frame()
 [108] FloatNoSwap           [233] SNDDMA_Submit         [144] quake::clipping::end_brush_model()
 [200] GL_BeginRendering     [262] SND_InitScaletable    [103] quake::clipping::begin_brush_model()
  [36] GL_Bind               [241] SV_Init               [115] quake::clipping::calculate_frustum(ScePspFMatrix4 const&, ScePspFVector4 (*) [4]) (clipping.cpp)
  [33] GL_BuildLightmaps     [281] SZ_Alloc               [20] quake::clipping::is_clipping_required(glvert_s const*, unsigned int)
  [78] GL_EndRendering       [182] SZ_Clear               [10] quake::clipping::clip(glvert_s const*, unsigned int, glvert_s const**, unsigned int*)
  [62] GL_LoadTexture        [298] SZ_Write              [166] std::vector<unsigned char, std::allocator<unsigned char> >::erase(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >)
  [55] GL_MakeAliasModelDisplayLists [313] S_BeginPrecaching [57] anglemod
 [173] GL_Set2D              [314] S_EndPrecaching       [315] gprof_cleanup
 [102] GL_SubdivideSurface   [215] S_ExtraUpdate           [3] main
  [64] GL_Upload8            [176] S_FindName            [296] va
 [252] GetWavinfo             [47] S_LoadSound
 [273] Host_ClearMemory       [44] S_PaintChannels
